waveform	[0]	
t0	2019/05/23  14:11:13.668865	
delta t	2.000000E-6	

time[0]	Y[0]
2019/05/23  14:11:13.669329	-1.056974E+1
2019/05/23  14:11:13.669331	-1.056974E+1
2019/05/23  14:11:13.669333	-1.056974E+1
2019/05/23  14:11:13.669335	-1.056974E+1
2019/05/23  14:11:13.669337	-1.056974E+1
2019/05/23  14:11:13.669339	-1.056974E+1
2019/05/23  14:11:13.669341	-1.056974E+1
2019/05/23  14:11:13.669343	-1.056974E+1
2019/05/23  14:11:13.669345	-1.056974E+1
2019/05/23  14:11:13.669347	-1.056974E+1
2019/05/23  14:11:13.669349	-1.056974E+1
2019/05/23  14:11:13.669351	-1.056974E+1
2019/05/23  14:11:13.669353	-1.056974E+1
2019/05/23  14:11:13.669355	-1.056974E+1
2019/05/23  14:11:13.669357	-1.056974E+1
2019/05/23  14:11:13.669359	-1.056974E+1
2019/05/23  14:11:13.669361	-1.056974E+1
2019/05/23  14:11:13.669363	-1.056974E+1
2019/05/23  14:11:13.669365	-1.056974E+1
2019/05/23  14:11:13.669367	-1.056974E+1
2019/05/23  14:11:13.669369	-1.056974E+1
2019/05/23  14:11:13.669371	-1.056974E+1
2019/05/23  14:11:13.669373	-1.056974E+1
2019/05/23  14:11:13.669375	-1.056974E+1
2019/05/23  14:11:13.669377	-1.056974E+1
2019/05/23  14:11:13.669379	-1.056974E+1
2019/05/23  14:11:13.669381	-1.056974E+1
2019/05/23  14:11:13.669383	-1.056974E+1
2019/05/23  14:11:13.669385	-1.056974E+1
2019/05/23  14:11:13.669387	-1.056974E+1
2019/05/23  14:11:13.669389	-1.056974E+1
2019/05/23  14:11:13.669391	-1.056974E+1
2019/05/23  14:11:13.669393	-1.056974E+1
2019/05/23  14:11:13.669395	-1.056974E+1
2019/05/23  14:11:13.669397	-1.056974E+1
2019/05/23  14:11:13.669399	-1.056974E+1
2019/05/23  14:11:13.669401	-1.056974E+1
2019/05/23  14:11:13.669403	-1.056974E+1
2019/05/23  14:11:13.669405	-1.056974E+1
2019/05/23  14:11:13.669407	-1.056974E+1
2019/05/23  14:11:13.669409	-1.056974E+1
2019/05/23  14:11:13.669411	-1.056974E+1
2019/05/23  14:11:13.669413	-1.056974E+1
2019/05/23  14:11:13.669415	-1.056974E+1
2019/05/23  14:11:13.669417	-1.056974E+1
2019/05/23  14:11:13.669419	-1.056974E+1
2019/05/23  14:11:13.669421	-1.056974E+1
2019/05/23  14:11:13.669423	-1.056974E+1
2019/05/23  14:11:13.669425	-1.056974E+1
2019/05/23  14:11:13.669427	-1.056974E+1
2019/05/23  14:11:13.669429	-1.056974E+1
2019/05/23  14:11:13.669431	-1.056974E+1
2019/05/23  14:11:13.669433	-1.056974E+1
2019/05/23  14:11:13.669435	-1.056974E+1
2019/05/23  14:11:13.669437	-1.053431E+1
2019/05/23  14:11:13.669439	-1.026761E+1
2019/05/23  14:11:13.669441	-9.986412E+0
2019/05/23  14:11:13.669443	-9.688793E+0
2019/05/23  14:11:13.669445	-9.375392E+0
2019/05/23  14:11:13.669447	-9.045244E+0
2019/05/23  14:11:13.669449	-8.697061E+0
2019/05/23  14:11:13.669451	-8.329877E+0
2019/05/23  14:11:13.669453	-7.942404E+0
2019/05/23  14:11:13.669455	-7.533353E+0
2019/05/23  14:11:13.669457	-7.101759E+0
2019/05/23  14:11:13.669459	-6.645368E+0
2019/05/23  14:11:13.669461	-6.163535E+0
2019/05/23  14:11:13.669463	-5.652719E+0
2019/05/23  14:11:13.669465	-5.111630E+0
2019/05/23  14:11:13.669467	-4.538338E+0
2019/05/23  14:11:13.669469	-3.927045E+0
