waveform	[0]		[1]	
t0	2019/05/21  14:56:29.209522		2019/05/21  14:56:29.209523	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  14:56:29.209670	-4.203949E-1	2019/05/21  14:56:29.209671	1.764675E-2
2019/05/21  14:56:29.209672	-5.422643E-1	2019/05/21  14:56:29.209673	1.822611E-2
2019/05/21  14:56:29.209674	-6.556013E-1	2019/05/21  14:56:29.209675	2.239427E-2
2019/05/21  14:56:29.209676	-7.628208E-1	2019/05/21  14:56:29.209677	2.231380E-2
2019/05/21  14:56:29.209678	-8.621518E-1	2019/05/21  14:56:29.209679	2.110681E-2
2019/05/21  14:56:29.209680	-9.548824E-1	2019/05/21  14:56:29.209681	2.189538E-2
2019/05/21  14:56:29.209682	-1.031353E+0	2019/05/21  14:56:29.209683	2.167007E-2
2019/05/21  14:56:29.209684	-1.100579E+0	2019/05/21  14:56:29.209685	1.993200E-2
2019/05/21  14:56:29.209686	-1.155477E+0	2019/05/21  14:56:29.209687	2.007683E-2
2019/05/21  14:56:29.209688	-1.203613E+0	2019/05/21  14:56:29.209689	1.685818E-2
2019/05/21  14:56:29.209690	-1.228406E+0	2019/05/21  14:56:29.209691	1.811345E-2
2019/05/21  14:56:29.209692	-1.244666E+0	2019/05/21  14:56:29.209693	1.310844E-2
2019/05/21  14:56:29.209694	-1.238226E+0	2019/05/21  14:56:29.209695	1.349468E-2
2019/05/21  14:56:29.209696	-1.216976E+0	2019/05/21  14:56:29.209697	9.728846E-3
2019/05/21  14:56:29.209698	-1.179787E+0	2019/05/21  14:56:29.209699	8.377008E-3
2019/05/21  14:56:29.209700	-1.128591E+0	2019/05/21  14:56:29.209701	6.123946E-3
2019/05/21  14:56:29.209702	-1.059848E+0	2019/05/21  14:56:29.209703	4.772109E-3
2019/05/21  14:56:29.209704	-9.791920E-1	2019/05/21  14:56:29.209705	1.070649E-3
2019/05/21  14:56:29.209706	-8.882323E-1	2019/05/21  14:56:29.209707	1.376422E-3
2019/05/21  14:56:29.209708	-7.903501E-1	2019/05/21  14:56:29.209709	-6.766792E-3
2019/05/21  14:56:29.209710	-6.795888E-1	2019/05/21  14:56:29.209711	-6.042593E-3
2019/05/21  14:56:29.209712	-5.578803E-1	2019/05/21  14:56:29.209713	-9.486562E-3
2019/05/21  14:56:29.209714	-4.376208E-1	2019/05/21  14:56:29.209715	-9.969361E-3
2019/05/21  14:56:29.209716	-3.147857E-1	2019/05/21  14:56:29.209717	-1.280178E-2
2019/05/21  14:56:29.209718	-1.845451E-1	2019/05/21  14:56:29.209719	-1.138557E-2
