waveform	[0]		[1]	
t0	2019/05/21  16:27:10.791273		2019/05/21  16:27:10.791274	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  16:27:10.791609	-1.238829E-2	2019/05/21  16:27:10.791610	1.146836E+0
2019/05/21  16:27:10.791611	-1.240437E-2	2019/05/21  16:27:10.791612	1.170340E+0
2019/05/21  16:27:10.791613	-8.753026E-3	2019/05/21  16:27:10.791614	1.190786E+0
2019/05/21  16:27:10.791615	-1.207623E-2	2019/05/21  16:27:10.791616	1.210749E+0
2019/05/21  16:27:10.791617	-1.510991E-2	2019/05/21  16:27:10.791618	1.229585E+0
2019/05/21  16:27:10.791619	-1.099852E-2	2019/05/21  16:27:10.791620	1.244879E+0
2019/05/21  16:27:10.791621	-9.557287E-3	2019/05/21  16:27:10.791622	1.260173E+0
2019/05/21  16:27:10.791623	-1.145534E-2	2019/05/21  16:27:10.791624	1.270798E+0
2019/05/21  16:27:10.791625	-1.198616E-2	2019/05/21  16:27:10.791626	1.282711E+0
2019/05/21  16:27:10.791627	-1.353677E-2	2019/05/21  16:27:10.791628	1.296717E+0
2019/05/21  16:27:10.791629	-1.148430E-2	2019/05/21  16:27:10.791630	1.308147E+0
2019/05/21  16:27:10.791631	-1.238185E-2	2019/05/21  16:27:10.791632	1.317807E+0
2019/05/21  16:27:10.791633	-1.395177E-2	2019/05/21  16:27:10.791634	1.332457E+0
2019/05/21  16:27:10.791635	-1.121728E-2	2019/05/21  16:27:10.791636	1.341794E+0
2019/05/21  16:27:10.791637	-1.202154E-2	2019/05/21  16:27:10.791638	1.351293E+0
2019/05/21  16:27:10.791639	-1.309282E-2	2019/05/21  16:27:10.791640	1.357893E+0
2019/05/21  16:27:10.791641	-1.529972E-2	2019/05/21  16:27:10.791642	1.367230E+0
2019/05/21  16:27:10.791643	-1.086019E-2	2019/05/21  16:27:10.791644	1.375280E+0
2019/05/21  16:27:10.791645	-1.136205E-2	2019/05/21  16:27:10.791646	1.380915E+0
2019/05/21  16:27:10.791647	-1.273251E-2	2019/05/21  16:27:10.791648	1.388159E+0
2019/05/21  16:27:10.791649	-1.291588E-2	2019/05/21  16:27:10.791650	1.391862E+0
2019/05/21  16:27:10.791651	-1.095348E-2	2019/05/21  16:27:10.791652	1.394760E+0
2019/05/21  16:27:10.791653	-1.120441E-2	2019/05/21  16:27:10.791654	1.396531E+0
2019/05/21  16:27:10.791655	-1.349173E-2	2019/05/21  16:27:10.791656	1.399267E+0
2019/05/21  16:27:10.791657	-1.197329E-2	2019/05/21  16:27:10.791658	1.402970E+0
2019/05/21  16:27:10.791659	-1.002698E-2	2019/05/21  16:27:10.791660	1.400394E+0
2019/05/21  16:27:10.791661	-1.181887E-2	2019/05/21  16:27:10.791662	1.401360E+0
2019/05/21  16:27:10.791663	-1.128806E-2	2019/05/21  16:27:10.791664	1.400394E+0
2019/05/21  16:27:10.791665	-1.322472E-2	2019/05/21  16:27:10.791666	1.403131E+0
2019/05/21  16:27:10.791667	-1.187034E-2	2019/05/21  16:27:10.791668	1.401682E+0
2019/05/21  16:27:10.791669	-1.327619E-2	2019/05/21  16:27:10.791670	1.400716E+0
2019/05/21  16:27:10.791671	-1.507452E-2	2019/05/21  16:27:10.791672	1.402004E+0
2019/05/21  16:27:10.791673	-1.209554E-2	2019/05/21  16:27:10.791674	1.401521E+0
2019/05/21  16:27:10.791675	-1.387778E-2	2019/05/21  16:27:10.791676	1.402165E+0
2019/05/21  16:27:10.791677	-1.373301E-2	2019/05/21  16:27:10.791678	1.399267E+0
2019/05/21  16:27:10.791679	-1.439573E-2	2019/05/21  16:27:10.791680	1.398140E+0
2019/05/21  16:27:10.791681	-1.568898E-2	2019/05/21  16:27:10.791682	1.398784E+0
2019/05/21  16:27:10.791683	-1.334375E-2	2019/05/21  16:27:10.791684	1.397175E+0
2019/05/21  16:27:10.791685	-1.346600E-2	2019/05/21  16:27:10.791686	1.391379E+0
2019/05/21  16:27:10.791687	-1.439894E-2	2019/05/21  16:27:10.791688	1.387676E+0
2019/05/21  16:27:10.791689	-1.054170E-2	2019/05/21  16:27:10.791690	1.386388E+0
2019/05/21  16:27:10.791691	-1.448259E-2	2019/05/21  16:27:10.791692	1.383168E+0
2019/05/21  16:27:10.791693	-1.228212E-2	2019/05/21  16:27:10.791694	1.380915E+0
2019/05/21  16:27:10.791695	-1.286763E-2	2019/05/21  16:27:10.791696	1.379788E+0
2019/05/21  16:27:10.791697	-1.264565E-2	2019/05/21  16:27:10.791698	1.378983E+0
2019/05/21  16:27:10.791699	-1.365259E-2	2019/05/21  16:27:10.791700	1.378822E+0
