waveform	[0]		[1]	
t0	2019/05/28  13:28:47.496146		2019/05/28  13:28:47.496147	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/28  13:28:47.496340	1.202308E-2	2019/05/28  13:28:47.496341	1.298902E-2
2019/05/28  13:28:47.496342	1.041319E-2	2019/05/28  13:28:47.496343	1.250605E-2
2019/05/28  13:28:47.496344	9.930219E-3	2019/05/28  13:28:47.496345	1.298902E-2
2019/05/28  13:28:47.496346	1.041319E-2	2019/05/28  13:28:47.496347	1.331100E-2
2019/05/28  13:28:47.496348	1.636979E-2	2019/05/28  13:28:47.496349	1.331100E-2
2019/05/28  13:28:47.496350	1.363298E-2	2019/05/28  13:28:47.496351	1.347199E-2
2019/05/28  13:28:47.496352	1.234506E-2	2019/05/28  13:28:47.496353	1.379396E-2
2019/05/28  13:28:47.496354	1.218407E-2	2019/05/28  13:28:47.496355	1.379396E-2
2019/05/28  13:28:47.496356	1.411594E-2	2019/05/28  13:28:47.496357	1.347199E-2
2019/05/28  13:28:47.496358	1.492089E-2	2019/05/28  13:28:47.496359	1.347199E-2
2019/05/28  13:28:47.496360	1.041319E-2	2019/05/28  13:28:47.496361	1.379396E-2
2019/05/28  13:28:47.496362	1.443792E-2	2019/05/28  13:28:47.496363	1.411594E-2
2019/05/28  13:28:47.496364	1.234506E-2	2019/05/28  13:28:47.496365	1.347199E-2
2019/05/28  13:28:47.496366	9.930219E-3	2019/05/28  13:28:47.496367	1.395495E-2
2019/05/28  13:28:47.496368	1.234506E-2	2019/05/28  13:28:47.496369	1.363298E-2
2019/05/28  13:28:47.496370	1.331100E-2	2019/05/28  13:28:47.496371	1.411594E-2
2019/05/28  13:28:47.496372	9.447251E-3	2019/05/28  13:28:47.496373	1.395495E-2
2019/05/28  13:28:47.496374	9.286262E-3	2019/05/28  13:28:47.496375	1.411594E-2
2019/05/28  13:28:47.496376	1.218407E-2	2019/05/28  13:28:47.496377	1.395495E-2
2019/05/28  13:28:47.496378	9.608241E-3	2019/05/28  13:28:47.496379	1.395495E-2
2019/05/28  13:28:47.496380	1.041319E-2	2019/05/28  13:28:47.496381	1.379396E-2
2019/05/28  13:28:47.496382	1.331100E-2	2019/05/28  13:28:47.496383	1.443792E-2
2019/05/28  13:28:47.496384	1.298902E-2	2019/05/28  13:28:47.496385	1.411594E-2
2019/05/28  13:28:47.496386	1.475990E-2	2019/05/28  13:28:47.496387	1.395495E-2
2019/05/28  13:28:47.496388	1.009121E-2	2019/05/28  13:28:47.496389	1.379396E-2
2019/05/28  13:28:47.496390	1.057418E-2	2019/05/28  13:28:47.496391	1.411594E-2
2019/05/28  13:28:47.496392	1.121813E-2	2019/05/28  13:28:47.496393	1.379396E-2
2019/05/28  13:28:47.496394	1.508188E-2	2019/05/28  13:28:47.496395	1.427693E-2
2019/05/28  13:28:47.496396	8.964283E-3	2019/05/28  13:28:47.496397	1.427693E-2
2019/05/28  13:28:47.496398	1.218407E-2	2019/05/28  13:28:47.496399	1.443792E-2
2019/05/28  13:28:47.496400	1.009121E-2	2019/05/28  13:28:47.496401	1.427693E-2
2019/05/28  13:28:47.496402	1.379396E-2	2019/05/28  13:28:47.496403	1.475990E-2
2019/05/28  13:28:47.496404	9.930219E-3	2019/05/28  13:28:47.496405	1.443792E-2
2019/05/28  13:28:47.496406	1.282803E-2	2019/05/28  13:28:47.496407	1.459891E-2
2019/05/28  13:28:47.496408	1.218407E-2	2019/05/28  13:28:47.496409	1.459891E-2
2019/05/28  13:28:47.496410	1.154011E-2	2019/05/28  13:28:47.496411	1.427693E-2
2019/05/28  13:28:47.496412	9.930219E-3	2019/05/28  13:28:47.496413	1.475990E-2
2019/05/28  13:28:47.496414	9.286262E-3	2019/05/28  13:28:47.496415	1.475990E-2
2019/05/28  13:28:47.496416	1.379396E-2	2019/05/28  13:28:47.496417	1.459891E-2
2019/05/28  13:28:47.496418	1.186209E-2	2019/05/28  13:28:47.496419	1.443792E-2
2019/05/28  13:28:47.496420	1.186209E-2	2019/05/28  13:28:47.496421	1.508188E-2
2019/05/28  13:28:47.496422	1.202308E-2	2019/05/28  13:28:47.496423	1.427693E-2
2019/05/28  13:28:47.496424	1.266704E-2	2019/05/28  13:28:47.496425	1.459891E-2
2019/05/28  13:28:47.496426	1.250605E-2	2019/05/28  13:28:47.496427	1.459891E-2
2019/05/28  13:28:47.496428	1.234506E-2	2019/05/28  13:28:47.496429	1.459891E-2
2019/05/28  13:28:47.496430	1.315001E-2	2019/05/28  13:28:47.496431	1.475990E-2
2019/05/28  13:28:47.496432	9.930219E-3	2019/05/28  13:28:47.496433	1.475990E-2
2019/05/28  13:28:47.496434	1.154011E-2	2019/05/28  13:28:47.496435	1.459891E-2
2019/05/28  13:28:47.496436	1.395495E-2	2019/05/28  13:28:47.496437	1.475990E-2
2019/05/28  13:28:47.496438	1.121813E-2	2019/05/28  13:28:47.496439	1.459891E-2
2019/05/28  13:28:47.496440	1.620881E-2	2019/05/28  13:28:47.496441	1.524287E-2
2019/05/28  13:28:47.496442	1.459891E-2	2019/05/28  13:28:47.496443	1.475990E-2
2019/05/28  13:28:47.496444	1.170110E-2	2019/05/28  13:28:47.496445	1.459891E-2
2019/05/28  13:28:47.496446	1.234506E-2	2019/05/28  13:28:47.496447	1.475990E-2
2019/05/28  13:28:47.496448	1.009121E-2	2019/05/28  13:28:47.496449	1.508188E-2
2019/05/28  13:28:47.496450	1.089616E-2	2019/05/28  13:28:47.496451	1.443792E-2
2019/05/28  13:28:47.496452	1.379396E-2	2019/05/28  13:28:47.496453	1.492089E-2
2019/05/28  13:28:47.496454	7.515379E-3	2019/05/28  13:28:47.496455	1.459891E-2
2019/05/28  13:28:47.496456	1.154011E-2	2019/05/28  13:28:47.496457	1.475990E-2
2019/05/28  13:28:47.496458	1.347199E-2	2019/05/28  13:28:47.496459	1.508188E-2
2019/05/28  13:28:47.496460	1.427693E-2	2019/05/28  13:28:47.496461	1.459891E-2
2019/05/28  13:28:47.496462	1.266704E-2	2019/05/28  13:28:47.496463	1.508188E-2
2019/05/28  13:28:47.496464	1.202308E-2	2019/05/28  13:28:47.496465	1.475990E-2
2019/05/28  13:28:47.496466	1.331100E-2	2019/05/28  13:28:47.496467	1.475990E-2
2019/05/28  13:28:47.496468	1.540386E-2	2019/05/28  13:28:47.496469	1.459891E-2
2019/05/28  13:28:47.496470	1.137912E-2	2019/05/28  13:28:47.496471	1.492089E-2
2019/05/28  13:28:47.496472	1.234506E-2	2019/05/28  13:28:47.496473	1.475990E-2
2019/05/28  13:28:47.496474	1.298902E-2	2019/05/28  13:28:47.496475	1.459891E-2
2019/05/28  13:28:47.496476	1.073517E-2	2019/05/28  13:28:47.496477	1.524287E-2
2019/05/28  13:28:47.496478	1.653078E-2	2019/05/28  13:28:47.496479	1.475990E-2
2019/05/28  13:28:47.496480	1.170110E-2	2019/05/28  13:28:47.496481	1.475990E-2
2019/05/28  13:28:47.496482	1.282803E-2	2019/05/28  13:28:47.496483	1.475990E-2
2019/05/28  13:28:47.496484	1.379396E-2	2019/05/28  13:28:47.496485	1.475990E-2
2019/05/28  13:28:47.496486	1.379396E-2	2019/05/28  13:28:47.496487	1.492089E-2
2019/05/28  13:28:47.496488	1.041319E-2	2019/05/28  13:28:47.496489	1.443792E-2
2019/05/28  13:28:47.496490	1.395495E-2	2019/05/28  13:28:47.496491	1.492089E-2
2019/05/28  13:28:47.496492	1.411594E-2	2019/05/28  13:28:47.496493	1.524287E-2
2019/05/28  13:28:47.496494	1.298902E-2	2019/05/28  13:28:47.496495	1.492089E-2
2019/05/28  13:28:47.496496	1.186209E-2	2019/05/28  13:28:47.496497	1.492089E-2
2019/05/28  13:28:47.496498	1.379396E-2	2019/05/28  13:28:47.496499	1.524287E-2
2019/05/28  13:28:47.496500	1.282803E-2	2019/05/28  13:28:47.496501	1.492089E-2
